Time,V,F,P,Q,Ang
27.9690208,1.07302766665175,59.88205,568.186035,-49.311459,-69.437866
28.0023613,1.07272343292073,59.88207,568.126465,-49.284241,-69.721085
28.0357018,1.07233635379909,59.881895,568.137329,-49.243095,-70.005081
28.0690422,1.07205929015185,59.881745,568.208008,-49.192749,-70.289413
28.1023827,1.07267452231944,59.881495,568.361206,-49.329952,-70.574585
28.1357231,1.07216521119923,59.881115,568.451172,-49.347622,-70.860954
28.1690636,1.07188000320255,59.88079,568.476074,-49.314003,-71.147926
28.202404,1.0728456649193,59.88043,568.563965,-49.573673,-71.435951
28.2357445,1.07287826456939,59.880255,568.507813,-49.595844,-71.723976
28.2690849,1.07254686075457,59.88016,568.373901,-49.596333,-72.012024
28.3024254,1.07219373867459,59.879875,568.303711,-49.590508,-72.301071
28.3357658,1.07162601521207,59.879415,568.282959,-49.495068,-72.591667
28.3691063,1.07089124357674,59.879015,568.325134,-49.482803,-72.883224
28.4024467,1.07217473519256,59.87875,568.434082,-49.676407,-73.175011
28.4357872,1.07188407537727,59.878425,568.442139,-49.706806,-73.467796
28.4691277,1.07083013870361,59.878445,568.329529,-49.576748,-73.75972
28.5024681,1.07196827815947,59.87852,568.346863,-49.763931,-74.051308
28.5358086,1.07164775572957,59.87875,568.240479,-49.733097,-74.342056
28.569149,1.07133130547439,59.87911,568.160767,-49.687862,-74.631592
28.6024895,1.07175369902926,59.87917,568.174377,-49.773102,-74.921593
28.6358299,1.07152280894785,59.87932,568.180542,-49.760487,-75.211121
28.6691704,1.07169528668696,59.879645,568.190491,-49.791996,-75.499466
28.7025108,1.07177134511971,59.879855,568.220642,-49.818436,-75.787476
28.7358513,1.07140736390714,59.87997,568.233826,-49.802742,-76.075478
28.7691917,1.07104471783382,59.879835,568.292358,-49.788967,-76.364281
28.8025322,1.07105424182716,59.879915,568.366455,-49.866814,-76.652618
28.8358727,1.07157441207996,59.8802,568.38031,-49.915699,-76.939758
28.8692131,1.07109498582668,59.88058,568.299927,-49.919506,-77.225685
28.9025536,1.06717799879211,59.881345,568.035706,-49.363785,-77.509109
28.935894,1.06563646926341,59.882735,567.976685,-49.19643,-77.787712
28.9692345,1.06796030138484,59.884245,568.103577,-49.406574,-78.062355
29.0025749,1.06830256433224,59.885675,568.05127,-49.333328,-78.333656
29.0359154,1.0684737069321,59.886705,567.998413,-49.289726,-78.603378
29.0692558,1.06894363144436,59.88741,568.0271,-49.315842,-78.872147
29.1025963,1.06941898552292,59.88781,568.105469,-49.333836,-79.140701
29.1359367,1.06933478274073,59.88846,568.124146,-49.252041,-79.407196
29.1692772,1.06948961438938,59.88909,568.162476,-49.245739,-79.672119
29.2026176,1.07036292897449,59.889795,568.197754,-49.278706,-79.935257
29.2359581,1.06992965403471,59.890195,568.172058,-49.174484,-80.198021
29.2692986,1.0692994683075,59.890405,568.194275,-49.106644,-80.46077
29.302639,1.06868421388759,59.89031,568.282288,-49.039986,-80.724358
29.3359795,1.06847234954052,59.890215,568.402954,-49.024139,-80.988297
29.3693199,1.06907672257552,59.890345,568.486938,-49.106583,-81.251419
29.4026604,1.06881732727107,59.89046,568.441711,-49.024231,-81.514198
29.4360008,1.06825774815799,59.890535,568.368408,-48.945324,-81.776978
29.4693413,1.06777289233842,59.890365,568.337219,-48.872055,-82.040604
29.5026817,1.06785709512062,59.889985,568.39325,-48.896675,-82.305656
29.5360222,1.06868557127916,59.88947,568.479065,-48.986946,-82.572273
29.5693626,1.06889610048697,59.88928,568.461792,-48.999062,-82.838783
29.6027031,1.06856469667216,59.889505,568.320557,-48.921032,-83.103737
29.6360435,1.06734642660883,59.889925,568.142212,-48.694641,-83.367096
29.669384,1.06643508280734,59.889755,568.150391,-48.555218,-83.632156
29.7027245,1.06632370994135,59.88924,568.325928,-48.559193,-83.899353
29.7360649,1.06589724421176,59.888725,568.478699,-48.491894,-84.167747
29.7694054,1.06520864614224,59.88817,568.590576,-48.444332,-84.437561
29.8027458,1.06526841587612,59.887945,568.640747,-48.412674,-84.707397
29.8360863,1.06516654475115,59.888535,568.500488,-48.366199,-84.973885
29.8694267,1.06501171310249,59.88886,568.330627,-48.318363,-85.239937
29.9027672,1.06538386091682,59.888975,568.233032,-48.273014,-85.50634
29.9361076,1.06576143829745,59.88903,568.180359,-48.225239,-85.772743
29.9694481,1.06606564977615,59.88905,568.156067,-48.176212,-86.039131
30.0027885,1.06623407759286,59.88907,568.167542,-48.168579,-86.305511
30.036129,1.0659638009035,59.88909,568.187256,-48.072868,-86.571877
30.0694695,1.06632235254978,59.88909,568.264771,-48.109715,-86.838242
30.1028099,1.06682216192898,59.88909,568.335449,-48.150116,-87.104622
30.1361504,1.06694846610227,59.88909,568.350769,-48.106606,-87.370995
30.1694908,1.06699873409514,59.88909,568.34198,-48.108528,-87.637375
30.2028313,1.06742519982473,59.88909,568.337585,-48.113949,-87.903763
30.2361717,1.0679263665955,59.88909,568.330078,-48.16428,-88.170151
30.2695122,1.06791955738532,59.88928,568.264465,-48.120003,-88.435692
30.3028526,1.06781906590424,59.88943,568.208679,-48.072289,-88.700874
30.3361931,1.06784485634413,59.88964,568.187561,-48.062466,-88.965454
30.3695335,1.06812058485211,59.88962,568.228577,-48.05999,-89.230629
30.402874,1.07066987748866,59.88941,568.390869,-48.421364,-89.496674
30.4362144,1.07456645914499,59.888785,568.542175,-48.942734,-89.765053
30.4695549,1.07380453967818,59.88798,568.382446,-48.823833,-90.035912
30.5028954,1.07206336232657,59.887275,568.238647,-48.67226,-90.308189
30.5362358,1.0716246578205,59.886435,568.315125,-48.723965,-90.582848
30.5695763,1.07097682600283,59.885845,568.422852,-48.70134,-90.858521
30.6029167,1.06997992202757,59.885865,568.43866,-48.662521,-91.132629
30.6362572,1.06969197699543,59.88554,568.502686,-48.729385,-91.408226
30.6695976,1.06940269682404,59.88512,568.551575,-48.723259,-91.685051
30.7029381,1.06911610918348,59.88493,568.536926,-48.803787,-91.96199
30.7362785,1.06978298898782,59.885005,568.484497,-48.918949,-92.237938
30.769619,1.07000842725061,59.885045,568.366089,-48.987244,-92.513916
30.8029594,1.06900066414277,59.885275,568.189209,-48.825447,-92.789017
30.8362999,1.06978027420467,59.885445,568.168884,-48.929493,-93.063774
30.8696404,1.07084914218564,59.88558,568.183777,-49.076759,-93.338295
30.9029808,1.07075136548771,59.886035,568.110352,-49.026497,-93.611015
30.9363213,1.07055033802091,59.886055,568.114258,-49.031776,-93.884491
30.9696617,1.07062913348914,59.886095,568.196899,-49.131641,-94.15815
31.0030022,1.07127153574052,59.88653,568.257629,-49.252773,-94.429657
31.0363426,1.07061417992951,59.88703,568.216736,-49.180637,-94.699951
31.0696831,1.06960913160481,59.887505,568.179199,-49.096752,-94.969048
31.1030235,1.07075543766243,59.88779,568.291992,-49.282715,-95.237831
31.136364,1.0709197710521,59.88802,568.328125,-49.330055,-95.506363
31.1697044,1.07060875036321,59.888495,568.271606,-49.306988,-95.773087
31.2030449,1.06980470725299,59.8888,568.218933,-49.194042,-96.039452
31.2363853,1.070099439243,59.88888,568.279724,-49.31242,-96.30619
31.2697258,1.06989707663695,59.88943,568.262634,-49.311428,-96.57048
31.3030663,1.06982916255363,59.8897,568.271973,-49.312271,-96.834702
31.3364067,1.06983866429465,59.88964,568.315063,-49.369904,-97.099869
31.3697472,1.06931849404185,59.88962,568.339722,-49.339165,-97.365028
31.4030876,1.06939181543913,59.88962,568.382813,-49.396534,-97.630196
31.4364281,1.06885807127059,59.889795,568.368652,-49.308212,-97.894516
31.4697685,1.06850630658218,59.889945,568.341858,-49.344139,-98.158478
31.503109,1.06842615372239,59.88983,568.371887,-49.35191,-98.423302
31.5364494,1.06777696451314,59.889715,568.383911,-49.274513,-98.688461
31.5697899,1.06761941808134,59.88966,568.402466,-49.283318,-98.953621
31.6031303,1.06755014660645,59.889565,568.426453,-49.294594,-99.219048
31.6364708,1.06732197130818,59.889335,568.427612,-49.311676,-99.485413
31.6698112,1.06722010018321,59.8892,568.432983,-49.284382,-99.751793
31.7031517,1.06766559164716,59.889145,568.424438,-49.338985,-100.018181
31.7364922,1.06689550557859,59.888935,568.361206,-49.264828,-100.285416
31.7698326,1.06736543009085,59.888765,568.36908,-49.375542,-100.553001
31.8031731,1.06780956416323,59.88861,568.376648,-49.399887,-100.820831
31.8365135,1.06801192676927,59.888345,568.373657,-49.431713,-101.08963
31.869854,1.06876027232034,59.88802,568.390869,-49.559574,-101.359253
31.9031944,1.06857691319632,59.887755,568.353699,-49.553852,-101.629456
31.9365349,1.06845603858932,59.88741,568.352417,-49.56358,-101.90065
31.9698753,1.06877113145293,59.88718,568.374939,-49.620819,-102.172081
32.0032158,1.06908624656886,59.886895,568.403625,-49.68771,-102.444473
32.036541,1.0684940678057,59.88655,568.383301,-49.668087,-102.717705
32.0698662,1.06864889945436,59.886245,568.406982,-49.746391,-102.991539
32.1031914,1.06867606953814,59.88592,568.440796,-49.791382,-103.266281
32.1365166,1.06837998015657,59.88571,568.429626,-49.784443,-103.541275
32.1698418,1.06851309354005,59.885405,568.440796,-49.876358,-103.817215
32.203167,1.06888657649364,59.885045,568.453796,-49.974094,-104.094063
32.2364922,1.06921390813373,59.884815,568.434937,-50.065758,-104.371269
32.2698174,1.06857962797947,59.88491,568.3125,-49.993084,-104.647575
32.3031425,1.0678896947707,59.885005,568.232849,-49.925213,-104.923515
32.3364677,1.06845060902303,59.885065,568.263916,-50.052315,-105.199463
32.3697929,1.06926279648269,59.885275,568.299805,-50.123112,-105.474556
32.4031181,1.06952357143104,59.885445,568.260315,-50.171871,-105.749306
32.4364433,1.07000842725061,59.885465,568.285278,-50.236614,-106.024307
32.4697685,1.0707404841028,59.88554,568.266907,-50.417542,-106.299187
32.5030937,1.06995818151008,59.886015,568.17157,-50.295742,-106.571899
32.5364189,1.07022710080786,59.88611,568.181885,-50.377388,-106.845139
32.5697441,1.07071740844605,59.88592,568.296326,-50.498104,-107.119545
32.6030693,1.07121314565053,59.88556,568.401306,-50.626236,-107.395142
32.6363945,1.07139376773909,59.88533,568.454468,-50.697762,-107.671074
32.6697197,1.07078532252937,59.885215,568.414246,-50.700058,-107.947006
32.7030449,1.07017685506732,59.88518,568.400696,-50.662525,-108.222939
32.7363701,1.06974360237986,59.88514,568.38147,-50.708878,-108.498871
32.7696953,1.06965259038748,59.88512,568.391113,-50.757927,-108.774811
32.8030205,1.06955481368955,59.88491,568.412354,-50.817162,-109.051628
32.8363457,1.06946380169717,59.88468,568.450073,-50.839661,-109.329063
32.8696709,1.06957381717158,59.884375,568.460266,-50.948326,-109.607475
32.9029961,1.06980199246984,59.884245,568.462585,-51.003616,-109.885872
32.9363213,1.0694787552568,59.88415,568.391113,-51.035492,-110.164284
32.9696465,1.06946651648031,59.88411,568.347412,-51.069366,-110.442688
33.0029716,1.07006005263505,59.88409,568.3349,-51.195042,-110.7211
33.0362968,1.06925600952482,59.88409,568.275757,-51.087219,-110.999496
33.069622,1.06829034780808,59.88409,568.263489,-50.995331,-111.277885
33.1029472,1.06832837702446,59.88384,568.354492,-51.07579,-111.557335
33.1362724,1.06832430484974,59.883215,568.490112,-51.150124,-111.839203
33.1695976,1.06851445093162,59.882585,568.610352,-51.275135,-112.122612
33.2029228,1.06882818640366,59.88209,568.658569,-51.375561,-112.406982
33.236248,1.06830663650696,59.88203,568.555359,-51.319893,-112.690529
33.2695732,1.06778239407944,59.88205,568.411804,-51.308544,-112.973755
33.3028984,1.06763027721393,59.88188,568.330078,-51.343727,-113.25779
33.3362236,1.06817626015895,59.881555,568.362976,-51.424301,-113.542992
33.3695488,1.06814501790043,59.881325,568.359619,-51.450432,-113.82856
33.402874,1.06835418971667,59.88121,568.352966,-51.489769,-114.114113
33.4361992,1.06929132395805,59.881155,568.369446,-51.640587,-114.399689
33.4695244,1.06908624656886,59.88138,568.28302,-51.629482,-114.684174
33.5028496,1.06689279079545,59.88186,568.102356,-51.345909,-114.966743
33.5361748,1.06688328905443,59.88167,568.210571,-51.410229,-115.251221
33.5695,1.06743877374047,59.8814,568.425293,-51.49939,-115.536858
